0, 0.9999209642410278, 0, 0.9999209642410278
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9999998807907104, 0, 0.9999998807907104
0, 1.0, 0, 1.0
0, 0.9531317949295044, 0, 0.9531317949295044
0, 0.9999792575836182, 0, 0.9999792575836182
0, 0.9997720122337341, 0, 0.9997720122337341
0, 0.9996861219406128, 0, 0.9996861219406128
0, 0.9998908042907715, 0, 0.9998908042907715
0, 0.9988056421279907, 0, 0.9988056421279907
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9998849630355835, 0, 0.9998849630355835
0, 0.9997947812080383, 0, 0.9997947812080383
0, 0.9999988079071045, 0, 0.9999988079071045
0, 0.9999980926513672, 0, 0.9999980926513672
0, 0.9999963045120239, 0, 0.9999963045120239
0, 0.9999850988388062, 0, 0.9999850988388062
0, 0.9991335272789001, 0, 0.9991335272789001
0, 0.998485267162323, 0, 0.998485267162323
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9999971389770508, 0, 0.9999971389770508
0, 0.999954104423523, 0, 0.999954104423523
0, 0.9999998807907104, 0, 0.9999998807907104
0, 0.9998764991760254, 0, 0.9998764991760254
0, 0.9985804557800293, 0, 0.9985804557800293
0, 0.9999997615814209, 0, 0.9999997615814209
0, 0.9999983310699463, 0, 0.9999983310699463
0, 0.9999998807907104, 0, 0.9999998807907104
0, 0.9999995231628418, 0, 0.9999995231628418
0, 0.9999984502792358, 0, 0.9999984502792358
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 1.0, 0, 1.0
0, 0.9999994039535522, 0, 0.9999994039535522
0, 0.9999947547912598, 0, 0.9999947547912598
0, 0.9999483823776245, 0, 0.9999483823776245
0, 0.9999978542327881, 0, 0.9999978542327881
0, 0.999998927116394, 0, 0.999998927116394
0, 0.9999994039535522, 0, 0.9999994039535522
0, 0.9999997615814209, 0, 0.9999997615814209
0, 0.9999997615814209, 0, 0.9999997615814209
0, 0.9999430179595947, 0, 0.9999430179595947
0, 0.9999997615814209, 0, 0.9999997615814209
0, 0.9999707937240601, 0, 0.9999707937240601
0, 0.9999737739562988, 0, 0.9999737739562988
0, 0.999992847442627, 0, 0.999992847442627
0, 1.0, 0, 1.0
0, 0.5499709844589233, 0, 0.5499709844589233
0, 0.9999991655349731, 0, 0.9999991655349731
0, 0.9999998807907104, 0, 0.9999998807907104
0, 0.999738872051239, 0, 0.999738872051239
0, 0.9999949932098389, 0, 0.9999949932098389
0, 0.9999958276748657, 0, 0.9999958276748657
0, 0.9999818801879883, 0, 0.9999818801879883
0, 0.9999803304672241, 0, 0.9999803304672241
1, 0.6830275654792786, 1, 0.6830275654792786
1, 0.9634706974029541, 1, 0.9634706974029541
1, 0.9993873834609985, 1, 0.9993873834609985
1, 0.8393715620040894, 1, 0.8393715620040894
1, 0.9988253712654114, 1, 0.9988253712654114
1, 0.045882225036621094, 77, 0.5920777320861816
